WKT,GEOID,NAME,total_population,total_housing_units,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_or_higher,pct_renter_occupied,vacancy_rate,pct_non_hispanic_black,pct_hispanic_latino
"POLYGON ((-77.079016 38.912679,-77.074327 38.912589,-77.073097 38.912589,-77.069201 38.911606,-77.069162 38.910692,-77.069081 38.908718,-77.071642 38.908582,-77.071498 38.905109,-77.076044 38.905552,-77.07831 38.906042,-77.077908 38.90671,-77.0777 38.909687,-77.079016 38.912679))","11001000201","Census Tract 2.01; District of Columbia; District of Columbia",2835,0,,0.0225749559082892,0.0465608465608466,0.0148148148148148,,,0.0776014109347443,0.134391534391534
"POLYGON ((-77.036364 38.974864,-77.032967 38.978024,-77.026433 38.977982,-77.026426 38.978303,-77.0265907040259 38.9843001610361,-77.0205367150986 38.9796794651736,-77.0187064975833 38.9782825550368,-77.019267 38.977949,-77.019835 38.977475,-77.022766 38.973609,-77.022857 38.973512,-77.025406 38.969924,-77.027265 38.969925,-77.027024 38.972354,-77.029692 38.972263,-77.033416 38.972263,-77.036371 38.972269,-77.036364 38.974864))","11001010300","Census Tract 103; District of Columbia; District of Columbia",4344,1880,112778,0.13720073664825,0.0200276243093923,0.323895027624309,0.476063829787234,0.0404255319148936,0.51634438305709,0.201887661141805
"POLYGON ((-77.036451 38.934966,-77.036447 38.937427,-77.03391 38.937387,-77.03273 38.937078,-77.032732 38.934121,-77.032735 38.931868,-77.036456 38.933288,-77.036451 38.934966))","11001002801","Census Tract 28.01; District of Columbia; District of Columbia",3877,1916,86029,0.141088470466856,0.0116069125612587,0.435388186742327,0.718162839248434,0.046972860125261,0.228011348981171,0.345885994325509
"POLYGON ((-77.046268 38.916596,-77.044781 38.919052,-77.044398 38.919664,-77.043143 38.922334,-77.042684 38.922661,-77.041704 38.919659,-77.041656 38.91678,-77.043436 38.915888,-77.046088 38.914434,-77.046285 38.915991,-77.046268 38.916596))","11001004002","Census Tract 40.02; District of Columbia; District of Columbia",3291,2357,167102,0.0391978122151322,0.0182315405651778,0.796414463688848,0.587187102248621,0.111158252015274,0.0507444545730781,0.154968094804011
"POLYGON ((-76.994962 38.889806,-76.991533 38.889805,-76.991544 38.889226,-76.988316 38.889243,-76.98832 38.889795,-76.985506 38.889803,-76.983645 38.889801,-76.983653 38.887086,-76.988311 38.886017,-76.99153 38.885098,-76.993763 38.884585,-76.99496 38.884604,-76.994962 38.887594,-76.994962 38.889806))","11001006700","Census Tract 67; District of Columbia; District of Columbia",3930,2098,166250,0.00814249363867684,0.0246819338422392,0.762086513994911,0.321734985700667,0.00524308865586273,0.0804071246819338,0.0498727735368957
"POLYGON ((-76.944864 38.879093,-76.942897 38.880366,-76.936264 38.880209,-76.93304 38.881491,-76.93101 38.88068,-76.929316 38.880674,-76.925954 38.881082,-76.9240349501798 38.881405225682,-76.9298866240579 38.8768232228149,-76.9312472646311 38.8757578081767,-76.9337188787997 38.8738224742119,-76.9338048141363 38.8737551847548,-76.9349713257387 38.8728417778189,-76.942981 38.877043,-76.944864 38.879093))","11001007707","Census Tract 77.07; District of Columbia; District of Columbia",4345,2031,59512,0.254775604142693,0.0453394706559264,0.182968929804373,0.483998030526834,0.0960118168389956,0.929344073647871,0.0409666283084005
"POLYGON ((-77.00173 38.909978,-76.992663 38.913034,-76.980806 38.917184,-76.978167 38.917282,-76.985773 38.910474,-76.986951 38.909446,-76.988831 38.907777,-76.9904 38.906386,-76.993135 38.904,-76.998336 38.90623,-77.002506 38.908001,-77.00173 38.909978))","11001008803","Census Tract 88.03; District of Columbia; District of Columbia",4473,2351,91317,0.183322155153141,0.0556673373574782,0.366644310306282,0.801786473840919,0.125053168864313,0.531857813547954,0.0970266040688576
"POLYGON ((-76.994943 38.923983,-76.994484 38.925582,-76.994177 38.92744,-76.988285 38.927719,-76.985969 38.927835,-76.985623 38.92462,-76.988001 38.923866,-76.996033 38.921383,-76.994943 38.923983))","11001009302","Census Tract 93.02; District of Columbia; District of Columbia",1821,1081,106364,0.117517847336628,0.0192202086765513,0.554091158704009,0.555966697502313,0.0786308973172988,0.415705656232839,0.163646348160351
"POLYGON ((-77.002011 38.951051,-76.999051 38.951842,-76.995986 38.951996,-76.994548 38.952295,-76.989257 38.952409,-76.989521 38.948629,-76.98902 38.946757,-76.988895 38.946269,-76.99705 38.94627,-77.000043 38.94627,-77.000493 38.94737,-77.002011 38.951051))","11001009509","Census Tract 95.09; District of Columbia; District of Columbia",3274,1412,116613,0.0210751374465486,0.0256566890653635,0.41905925473427,0.0594900849858357,0.0169971671388102,0.666157605375687,0.121869273060476
"POLYGON ((-77.036707 38.927118,-77.036476 38.928687,-77.03646 38.931653,-77.036456 38.933288,-77.032735 38.931868,-77.032663 38.93034,-77.032612 38.928805,-77.032518 38.927538,-77.032407 38.926573,-77.035484 38.926325,-77.036489 38.926272,-77.036488 38.926525,-77.036707 38.927118))","11001002802","Census Tract 28.02; District of Columbia; District of Columbia",4951,2769,82675,0.343768935568572,0.0640274691981418,0.401737022823672,0.772481040086674,0.0231130371975442,0.159967683296304,0.460513027671178
